ID,area,length,width
../res/At-seeds-Oy_0-04.JPG,11390.0,159.19589233398438,91.32996368408203
../res/At-seeds-Oy_0-04.JPG,6404.5,124.7251968383789,65.6115493774414
../res/At-seeds-Oy_0-04.JPG,11434.5,158.44642639160156,92.86392211914062
../res/At-seeds-Oy_0-04.JPG,12513.0,167.9253387451172,95.56968688964844
../res/At-seeds-Oy_0-04.JPG,11603.5,160.6620635986328,92.62857055664062
